,game_id,mp_date,season,home_team,away_team,home_odds,away_odds,home_goals,away_goals,home_win,settled_in,CF%,CSh%,CSv%,FF%,FSh%,FSv%,GDiff,GF%,PDO,PENDiff,SF%,SDiff,Sh%,Sv
416,2008020419.0,20081211.0,20082009.0,ARI,MIN,105.0,-125.0,3.0,1.0,1.0,REG,-1.6799999999999997,-0.2994539187993833,-0.7717053564662013,-2.1499999999999986,-0.0752488733545692,-1.1871749054872982,-0.73,-7.460000000000001,-2.4499999999999886,2.0,-0.1599999999999966,-0.34999999999999787,-0.34576740023593566,-2.1000000000000085
417,2008020420.0,20081211.0,20082009.0,LAK,STL,-155.0,135.0,6.0,2.0,1.0,REG,5.640000000000001,-0.9482853212015835,-0.08733937072699094,5.07,-1.131204942029173,-0.07145443728823198,0.07000000000000028,0.45000000000000284,-2.1999999999999886,4.0,5.969999999999999,6.260000000000002,-1.4727880681068242,-0.7299999999999898
418,2008020421.0,20081211.0,20082009.0,SJS,ANA,-185.0,165.0,2.0,0.0,1.0,REG,10.11,0.049258374521464476,-0.09171590194846369,11.479999999999997,0.4221400397006539,-0.7907436478865049,1.1700000000000004,9.759999999999998,-0.4100000000000108,81.0,11.149999999999999,13.370000000000001,0.40778552216791525,-0.8199999999999932
419,2008020422.0,20081212.0,20082009.0,NJD,NYR,-130.0,110.0,8.0,5.0,1.0,REG,-0.740000000000002,1.0048603561907115,-0.14115012203953503,0.5600000000000023,1.2534117591914016,-0.42421644064354336,0.41999999999999993,4.32,1.240000000000009,-29.0,0.38000000000000256,0.4600000000000044,1.5631313224351338,-0.3299999999999983
420,2008020423.0,20081212.0,20082009.0,WSH,OTT,-155.0,135.0,5.0,1.0,1.0,REG,2.8900000000000006,0.953354105110562,-1.2601223661131478,0.3499999999999943,1.4680165669581218,-1.1973194390481279,0.17000000000000037,1.4299999999999997,0.36999999999999034,-19.0,0.28000000000000114,0.379999999999999,2.107147973069762,-1.7399999999999949
421,2008020424.0,20081212.0,20082009.0,BUF,TOR,-170.0,150.0,1.0,2.0,0.0,REG,-0.5700000000000003,0.008388625668871719,0.549666730376186,-1.9500000000000028,0.08945434263060714,1.0690798498161902,0.25,1.9399999999999977,1.6499999999999915,-18.0,-1.6400000000000006,-1.8900000000000006,-0.41841828691539656,2.0600000000000023
423,2008020426.0,20081212.0,20082009.0,DAL,DET,145.0,-165.0,3.0,1.0,1.0,REG,-7.649999999999999,-0.33432571179814397,-0.22371337803600566,-7.169999999999995,-0.22322162291383424,-0.6969549705453604,-1.2200000000000002,-9.96,-1.1700000000000017,11.0,-7.659999999999997,-9.190000000000005,0.2703701288822233,-1.4399999999999977
424,2008020427.0,20081212.0,20082009.0,COL,CHI,-105.0,-115.0,3.0,4.0,0.0,REG,-3.520000000000003,-1.2939905289134925,-0.0657035970775488,-0.8299999999999983,-1.7245786404664911,-0.7900801835208804,-1.0199999999999996,-9.25,-4.0,10.0,0.8999999999999986,0.9199999999999982,-2.147755610972568,-1.8499999999999943
425,2008020428.0,20081212.0,20082009.0,CGY,FLA,-200.0,170.0,2.0,2.0,0.0,OT,7.910000000000004,0.3545744702126388,-1.7790610103730398,6.729999999999997,0.5072463768115938,-1.9657507621171466,0.08999999999999941,1.2000000000000028,-2.019999999999996,26.0,6.910000000000004,8.399999999999999,0.8324041481740609,-2.8400000000000034
426,2008020429.0,20081213.0,20082009.0,PHI,PIT,-140.0,120.0,6.0,3.0,1.0,REG,-0.4299999999999997,0.16760318176261557,-0.46903775322283403,-0.5200000000000031,0.062344709845586765,-0.4872401597842413,-0.19999999999999973,-2.1099999999999994,-0.9099999999999966,-55.0,0.269999999999996,0.22999999999999687,-0.03795205238297794,-0.8699999999999903
427,2008020430.0,20081213.0,20082009.0,LAK,MIN,100.0,-120.0,3.0,1.0,1.0,REG,4.060000000000002,-0.431573389362639,-1.289957840234146,3.9100000000000037,-0.5334851785102221,-1.6745335090688984,-0.4600000000000004,-4.919999999999995,-3.4200000000000017,-11.0,4.689999999999998,5.0,0.013508402226185268,-3.4399999999999977
429,2008020432.0,20081213.0,20082009.0,MTL,WSH,-150.0,130.0,1.0,2.0,0.0,REG,-2.8399999999999963,-0.5471740458153171,1.287031083188983,-1.4100000000000037,-0.6191398101923609,1.233928198089762,0.06999999999999984,1.1999999999999957,0.9499999999999886,20.0,-1.6199999999999974,-1.8599999999999994,-0.6908886097678951,1.6400000000000006
430,2008020433.0,20081213.0,20082009.0,OTT,TBL,-170.0,150.0,2.0,0.0,1.0,REG,3.210000000000001,-0.27540097528764296,0.6978094931780143,4.289999999999999,-0.16034669211448596,0.4305652932791837,0.5299999999999998,5.230000000000004,0.10000000000000853,12.0,5.039999999999999,5.879999999999999,-0.12401299101122559,0.21999999999999886
431,2008020434.0,20081213.0,20082009.0,NJD,BUF,-145.0,125.0,2.0,4.0,0.0,REG,2.0600000000000023,0.3490994301360198,0.25210409960050306,2.450000000000003,0.3721655728835885,0.31471929431112766,0.5299999999999998,5.010000000000005,1.4599999999999937,-21.0,1.0399999999999991,1.2399999999999984,0.7418936792742734,0.7099999999999937
432,2008020435.0,20081213.0,20082009.0,NYR,CAR,-150.0,130.0,2.0,2.0,1.0,OT,3.230000000000004,-0.24840500995850223,-0.03189532192638955,2.3399999999999963,-0.436270953098547,0.3182164634146334,0.18999999999999995,1.5500000000000043,-0.060000000000002274,11.0,2.1799999999999997,2.5,-0.8970891808420409,0.8299999999999983
433,2008020436.0,20081213.0,20082009.0,CBJ,NYI,-180.0,160.0,3.0,1.0,1.0,REG,5.050000000000004,0.39163337952772964,-0.12865700845651196,4.380000000000003,0.3970373967945598,0.19937930324561703,0.8000000000000003,6.420000000000002,0.7800000000000011,16.0,4.509999999999998,5.130000000000003,0.43422676776582597,0.3499999999999943
434,2008020437.0,20081213.0,20082009.0,NSH,DAL,-165.0,145.0,3.0,0.0,1.0,REG,0.19999999999999574,-0.31392998798251903,0.9797731164383539,0.18000000000000682,-0.3887598632488498,1.2743914457475136,0.3599999999999999,2.700000000000003,1.0200000000000102,-26.0,0.8400000000000034,0.8900000000000006,-0.9012300572402876,1.9100000000000108
435,2008020438.0,20081213.0,20082009.0,ARI,DET,135.0,-155.0,4.0,4.0,0.0,OT,-10.030000000000001,-0.6327845979073994,1.956475544869396,-10.869999999999997,-0.15447845804988647,2.068763384552852,-0.5199999999999996,-4.410000000000004,2.200000000000003,21.0,-9.699999999999996,-11.650000000000002,-0.18560218355510028,2.3799999999999955
436,2008020439.0,20081213.0,20082009.0,EDM,VAN,-130.0,110.0,3.0,0.0,1.0,REG,-0.21000000000000085,-0.9004429598431486,-0.5920649341002782,-1.1200000000000045,-1.0648476379931022,-0.6585890170021536,-0.7800000000000002,-7.32,-2.269999999999996,-2.0,-1.4600000000000009,-1.8000000000000007,-1.4435139407392468,-0.8199999999999932
437,2008020440.0,20081213.0,20082009.0,SJS,STL,-360.0,290.0,5.0,4.0,1.0,REG,10.060000000000002,0.3923050917491504,0.7056037168703622,10.740000000000002,0.49704484969012863,0.7539302211040488,1.7200000000000002,15.060000000000002,1.4099999999999966,35.0,11.510000000000005,13.350000000000005,-0.18754830075584789,1.6000000000000085
438,2008020441.0,20081214.0,20082009.0,CHI,CBJ,-215.0,185.0,3.0,1.0,1.0,REG,-1.0300000000000011,1.5881573994347302,0.7333770889079605,-1.2800000000000011,1.9212084688751019,1.1845632360825253,1.0100000000000002,9.089999999999996,4.460000000000008,-5.0,-2.0999999999999943,-2.3000000000000007,2.3785288378883593,2.089999999999989
439,2008020442.0,20081214.0,20082009.0,ANA,MIN,-175.0,155.0,4.0,2.0,1.0,REG,-0.6000000000000014,0.5191588375845977,-0.8456832704184403,-1.1499999999999986,0.31292959988423463,-0.638864196179667,-0.25,-2.780000000000001,-0.7600000000000051,-64.0,-0.1700000000000017,-0.36999999999999744,0.3870597722766794,-1.1400000000000006
440,2008020443.0,20081214.0,20082009.0,VAN,FLA,-180.0,160.0,5.0,3.0,1.0,REG,1.7700000000000031,1.1812721554272245,-0.24843671070484685,2.270000000000003,1.590835177016485,-0.46698938766909226,0.6200000000000001,6.039999999999999,1.3400000000000034,7.0,3.0799999999999983,4.0000000000000036,2.2628005792009867,-0.9299999999999926
441,2008020444.0,20081215.0,20082009.0,DET,COL,-250.0,210.0,2.0,3.0,0.0,REG,10.379999999999995,0.22985955310109024,-1.489693625503763,8.04,0.08450674469456104,-1.0063893642453636,0.5999999999999996,5.219999999999999,-0.6900000000000119,-10.0,6.609999999999999,8.049999999999997,0.3221423483710323,-1.019999999999996
442,2008020445.0,20081215.0,20082009.0,LAK,SJS,160.0,-180.0,2.0,2.0,0.0,OT,-4.159999999999997,-1.131244589361713,-0.34624707414285805,-5.210000000000001,-1.3983111889274271,-0.24983436395760172,-1.31,-11.14,-2.3599999999999994,-24.0,-5.18,-6.670000000000002,-1.0015819281627953,-1.3700000000000045
443,2008020446.0,20081216.0,20082009.0,NYI,WSH,145.0,-165.0,4.0,5.0,0.0,OT,-6.350000000000001,-0.7455649191252488,-0.5106252896621033,-4.159999999999997,-1.1188802298529088,-1.2283863287994023,-1.4300000000000002,-12.280000000000001,-3.4599999999999937,11.0,-3.559999999999995,-4.189999999999998,-1.7575220923391435,-1.7000000000000028
444,2008020447.0,20081216.0,20082009.0,PHI,COL,-200.0,170.0,5.0,2.0,1.0,REG,1.8999999999999986,0.8386044563947724,-0.02577059446319252,-0.1600000000000037,1.4353659070229938,0.246457348878526,0.6099999999999999,5.349999999999994,3.010000000000005,-35.0,-1.8500000000000014,-2.039999999999999,2.5763859500634783,0.4399999999999977
445,2008020448.0,20081216.0,20082009.0,CAR,MTL,-110.0,-110.0,3.0,2.0,1.0,REG,1.1900000000000048,-0.572568526866677,-0.899031536465078,0.8299999999999983,-0.9583748122901449,-0.9622643383594531,-0.69,-6.899999999999999,-2.5400000000000063,13.0,0.23999999999999488,0.28000000000000114,-0.9915770325846243,-1.5499999999999972
446,2008020449.0,20081216.0,20082009.0,TOR,NJD,105.0,-125.0,2.0,2.0,1.0,OT,-1.5399999999999991,-0.2642531468886995,-0.5824254149272012,-0.2600000000000051,-0.3589859541938162,-1.1414457244640297,-0.6200000000000001,-5.509999999999998,-2.8599999999999994,39.0,1.4699999999999989,1.6600000000000037,-0.29495417676182467,-2.5600000000000023
448,2008020451.0,20081216.0,20082009.0,STL,CGY,130.0,-150.0,3.0,6.0,0.0,REG,-6.869999999999997,0.46967243256723845,0.41496041496040803,-5.100000000000001,0.5077801116577296,0.12152777777777457,-0.33000000000000007,-2.8200000000000003,0.8900000000000006,-10.0,-5.140000000000001,-5.739999999999998,1.229390681003585,-0.3299999999999983
449,2008020452.0,20081216.0,20082009.0,DAL,ARI,-130.0,110.0,2.0,1.0,1.0,OT,2.0,0.24347874376769024,-1.8501158196936318,3.0700000000000003,-0.10799500523100691,-2.2989680710236993,-0.6000000000000001,-5.0,-2.730000000000004,-10.0,1.3300000000000054,1.6700000000000017,0.300540824332024,-3.030000000000001
450,2008020453.0,20081216.0,20082009.0,EDM,CHI,-105.0,-115.0,2.0,9.0,0.0,REG,-2.8900000000000006,-1.478191836163091,0.0987422331344967,-3.6099999999999994,-1.671828375535518,0.07932695159128533,-0.9499999999999997,-8.699999999999996,-1.9699999999999989,-3.0,-3.8599999999999994,-4.409999999999997,-1.6134601500455161,-0.35999999999999943
451,2008020454.0,20081216.0,20082009.0,ANA,NYR,-155.0,135.0,1.0,3.0,0.0,REG,-5.549999999999997,1.6143060919180323,0.06133420417840929,-5.109999999999999,1.6435888776314314,0.4017660044150051,0.31999999999999984,3.259999999999998,2.680000000000007,-71.0,-4.600000000000001,-5.370000000000001,2.147720788174538,0.5300000000000011
452,2008020455.0,20081217.0,20082009.0,BUF,NJD,-145.0,125.0,3.0,5.0,0.0,REG,-1.8900000000000006,-0.13269893430090593,-0.19160504943809276,-2.0899999999999963,-0.13581103718948856,-0.23849140321685613,-0.3599999999999999,-3.479999999999997,-1.2000000000000028,24.0,-0.23000000000000398,-0.2699999999999996,-0.5596089303954471,-0.6400000000000006
453,2008020456.0,20081217.0,20082009.0,CBJ,SJS,170.0,-190.0,2.0,1.0,1.0,OT,-5.0,-0.8047595771487386,-1.055841039540073,-5.609999999999999,-0.9563962236811302,-1.334050119923913,-1.54,-13.549999999999997,-3.3499999999999943,-26.0,-5.019999999999996,-6.169999999999998,-1.5011915033485355,-1.8399999999999892
454,2008020457.0,20081217.0,20082009.0,MIN,CGY,-140.0,120.0,2.0,3.0,0.0,OT,-5.560000000000002,-0.13902531406094903,1.7908765032377483,-3.8999999999999986,-0.30265855934252517,1.9447543784587906,0.22999999999999998,2.520000000000003,2.2700000000000102,8.0,-4.060000000000002,-4.670000000000002,-0.5025413587140495,2.779999999999987
455,2008020458.0,20081217.0,20082009.0,VAN,EDM,-160.0,140.0,4.0,2.0,1.0,REG,0.3400000000000034,0.8866811132391725,0.6631241429092105,1.0799999999999983,1.0699322517382772,0.7734826720971699,0.8300000000000001,7.719999999999999,2.4000000000000057,-5.0,1.5500000000000043,1.9299999999999997,1.460808292569299,0.9300000000000068
456,2008020459.0,20081217.0,20082009.0,LAK,NYR,100.0,-120.0,2.0,3.0,0.0,OT,-0.7100000000000009,0.5805683617985009,-0.24292247588365568,0.09999999999999432,0.7299170146594557,-0.4858809296652944,0.13999999999999968,1.4600000000000009,0.23999999999999488,-15.0,0.18999999999999773,-0.07000000000000028,1.7091043578556744,-1.460000000000008
457,2008020460.0,20081218.0,20082009.0,BOS,TOR,-230.0,190.0,8.0,5.0,1.0,REG,-0.36999999999999744,1.5406477584602514,1.6401020507942676,-1.3799999999999955,1.8979420358920986,2.560771632471004,1.5799999999999996,14.86,6.990000000000009,-26.0,-3.450000000000003,-3.900000000000002,2.369876187041711,4.61999999999999
458,2008020461.0,20081218.0,20082009.0,WSH,STL,-240.0,200.0,4.0,2.0,1.0,REG,5.009999999999998,0.0039054711539844578,0.48686842118746965,3.9199999999999946,0.3307435489406846,0.6230303114228342,0.8399999999999994,7.200000000000003,1.0799999999999983,-27.0,4.57,5.069999999999997,-0.17057994688080558,1.25
459,2008020462.0,20081218.0,20082009.0,CAR,FLA,-170.0,150.0,2.0,1.0,1.0,OT,4.919999999999995,-0.4662039523327194,-0.5561856145787303,5.229999999999997,-0.44829166651550245,-0.9892506213241337,-0.08000000000000007,-0.6199999999999974,-2.25,48.0,5.899999999999999,7.079999999999998,-0.26208990365252927,-1.990000000000009
461,2008020464.0,20081218.0,20082009.0,MTL,PHI,-125.0,105.0,5.0,2.0,1.0,REG,1.5,-1.6810522755913633,0.9435567914617748,1.1299999999999955,-2.0096167806844494,1.1534436360011946,-0.1899999999999995,-1.0200000000000031,-1.3400000000000034,26.0,1.4699999999999989,1.6499999999999986,-2.857819264069264,1.519999999999996
462,2008020465.0,20081218.0,20082009.0,TBL,COL,-125.0,105.0,1.0,1.0,0.0,OT,-0.3400000000000034,-0.9746367239101716,0.17757408671329467,-2.9200000000000017,-1.2209492635024557,0.9334751270235198,-0.41000000000000014,-4.410000000000004,0.3299999999999983,-28.0,-4.719999999999999,-5.489999999999998,-1.5369547592022053,1.8699999999999903
463,2008020466.0,20081218.0,20082009.0,DET,SJS,-140.0,120.0,6.0,0.0,1.0,REG,0.10000000000000142,-0.009938353971417069,-1.907144164480512,-0.509999999999998,-0.2992107107291711,-1.9742685137509097,-0.8799999999999999,-8.059999999999995,-3.1999999999999886,-32.0,-0.25,-0.28000000000000114,-0.4724859503453374,-2.730000000000004
464,2008020467.0,20081218.0,20082009.0,DAL,CBJ,-150.0,130.0,5.0,5.0,1.0,OT,-2.3500000000000014,0.33388035999979415,-0.7554092436483306,-2.0800000000000054,0.3084231999177539,-0.9315080111102492,-0.4600000000000004,-3.780000000000001,-0.6299999999999955,11.0,-2.8699999999999974,-3.1799999999999997,1.0224496345528715,-1.6500000000000057
465,2008020468.0,20081218.0,20082009.0,ARI,NSH,-125.0,105.0,2.0,1.0,1.0,REG,-2.3200000000000003,-0.2344725540294655,0.7727070677137293,-3.6799999999999997,0.15614094771803366,0.931206897371184,0.03000000000000025,0.3400000000000034,1.2399999999999949,41.0,-2.9200000000000017,-3.3599999999999994,0.17588558786677672,1.0699999999999932
466,2008020469.0,20081219.0,20082009.0,NJD,OTT,-160.0,140.0,5.0,1.0,1.0,REG,2.520000000000003,1.107539790109592,-0.617646251931836,1.4600000000000009,1.3915976244592712,-0.483541219857464,0.5199999999999996,5.149999999999999,1.480000000000004,-7.0,0.740000000000002,0.879999999999999,2.0223602484472054,-0.5300000000000011
467,2008020470.0,20081219.0,20082009.0,BUF,LAK,-175.0,155.0,5.0,0.0,1.0,REG,-2.4099999999999966,0.45683754656401165,-0.17876282167613722,-2.4100000000000037,0.667992826072563,-0.30496040679043324,-0.0900000000000003,-0.8599999999999994,0.14000000000000057,-2.0,-1.1399999999999935,-1.0399999999999991,-0.18873174124739156,0.3299999999999983
468,2008020471.0,20081219.0,20082009.0,MIN,NYI,-230.0,190.0,4.0,1.0,1.0,REG,2.200000000000003,0.28954867175291843,1.5859643982125915,1.4600000000000009,0.147899453333665,2.5868379391333685,1.31,11.46,4.339999999999989,24.0,-0.20000000000000284,-0.060000000000002274,0.525340571011014,3.8100000000000023
469,2008020472.0,20081219.0,20082009.0,CGY,CHI,-125.0,105.0,2.0,3.0,0.0,OT,2.6899999999999977,-1.69329580717327,-0.9414466334238591,1.0600000000000023,-2.0278093893960554,-0.9048947766448601,-0.9900000000000002,-8.619999999999997,-3.8299999999999983,5.0,0.9100000000000037,1.110000000000003,-2.139346100114407,-1.6899999999999977
470,2008020473.0,20081219.0,20082009.0,EDM,ANA,-105.0,-115.0,2.0,2.0,0.0,OT,-0.2600000000000051,-0.5086459164671452,-0.3529107495532702,-0.3999999999999986,-0.11033199601567928,-0.9269469168574074,-0.48,-4.369999999999997,-1.1700000000000017,45.0,-1.1000000000000014,-1.1799999999999997,-0.02597708386119363,-1.1500000000000057
471,2008020474.0,20081220.0,20082009.0,BOS,CAR,-185.0,165.0,4.0,2.0,1.0,REG,-1.1799999999999997,2.60776885081394,0.8030517449570729,-0.8200000000000003,3.1231519484531534,1.2512233539602402,1.6399999999999997,15.159999999999997,6.069999999999993,-33.0,-0.9299999999999997,-1.0800000000000018,3.6856253537068477,2.3700000000000045
472,2008020475.0,20081220.0,20082009.0,PHI,WSH,-140.0,120.0,7.0,1.0,1.0,REG,-3.8800000000000026,0.8157033273073724,0.029758880024388645,-2.450000000000003,0.969441115345425,-0.24436800170073436,-0.010000000000000231,-0.2700000000000031,1.0900000000000034,-10.0,-2.5700000000000003,-2.9499999999999993,1.5719470613048374,-0.47999999999998977
473,2008020476.0,20081220.0,20082009.0,MTL,BUF,-165.0,145.0,4.0,3.0,1.0,OT,-0.6000000000000014,-0.3306536356427726,1.0471362951440355,-0.22999999999999687,-0.1189414389721366,1.0193199295007727,0.3200000000000003,3.3799999999999955,1.6600000000000108,-13.0,-1.259999999999998,-1.4399999999999977,0.34601999399093836,1.3100000000000023
474,2008020477.0,20081220.0,20082009.0,OTT,DAL,-145.0,125.0,5.0,4.0,1.0,OT,1.0900000000000034,-1.2931055095667812,1.8530485230758953,1.720000000000006,-1.5433726007084605,2.1313830481912044,0.3899999999999997,2.6400000000000006,0.5700000000000074,-18.0,2.5700000000000003,2.780000000000001,-2.6395891690009345,3.2099999999999937
475,2008020478.0,20081220.0,20082009.0,PIT,TOR,-215.0,185.0,3.0,7.0,0.0,REG,-2.8399999999999963,1.2146010493815833,1.0322666892733534,-3.1200000000000045,1.838838983869409,1.2976852560504848,0.8500000000000001,7.329999999999998,5.519999999999996,-4.0,-5.609999999999999,-6.260000000000002,2.769375369758964,2.739999999999995
477,2008020480.0,20081220.0,20082009.0,DET,LAK,-300.0,240.0,6.0,4.0,1.0,REG,3.809999999999995,1.3307642587728985,-1.1587570938922376,3.8999999999999986,1.4217805164049384,-1.1716788321167848,0.6499999999999999,5.609999999999999,0.45999999999999375,-13.0,4.039999999999999,5.300000000000001,1.0814435932630233,-0.6199999999999903
478,2008020481.0,20081220.0,20082009.0,NSH,NYI,-215.0,185.0,1.0,0.0,1.0,REG,3.1400000000000006,0.48834362358952527,0.4569536747518699,3.3700000000000045,0.2788952324556046,0.9834507333545406,0.9199999999999999,7.549999999999997,1.7800000000000011,-10.0,3.200000000000003,3.759999999999998,0.5398734057270635,1.240000000000009
479,2008020482.0,20081220.0,20082009.0,STL,MIN,120.0,-140.0,4.0,2.0,1.0,REG,-1.6300000000000026,0.3580816088939093,-1.583040085350229,-1.9200000000000017,0.5409326815401849,-2.055818793057995,-0.8299999999999996,-7.760000000000005,-2.230000000000004,-11.0,-1.4399999999999977,-1.509999999999998,1.215157892429275,-3.460000000000008
